gold_answers_json,prediction,exact_match,f1,correct_em,token_confidences_json,generated_token_ids_json,seq_conf_mean,seq_conf_min,seq_conf_logmean,generated_length
"[""Haymarket""]",Newcastle upon Tyne,0,0.0,0,"[0.6418172717094421, 0.5539367198944092, 0.999970555305481, 0.9997661709785461, 0.9998979568481445, 0.991044282913208, 0.8497925996780396, 0.5333448648452759, 0.5759308338165283, 0.4101300537586212, 0.2960875630378723, 0.37422046065330505, 0.4259418249130249, 0.46236884593963623, 0.4884565472602844, 0.5110108852386475, 0.5269598960876465, 0.5417885780334473, 0.5473785400390625]","[21225, 1286, 10352, 29, 15, 1, 1, 3556, 3556, 3556, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.6173602342605591,0.2960875630378723,-0.5445666167432751,19
"[""Arriva""]",Newcastle upon Tyne,0,0.0,0,"[0.9815937876701355, 0.9538360238075256, 0.999982476234436, 0.9999051094055176, 0.9999663829803467, 0.9840017557144165, 0.847142219543457, 0.2997628450393677, 0.5886114835739136, 0.7673236131668091, 0.8414488434791565, 0.88079833984375, 0.9015763401985168, 0.9148955941200256, 0.9235205054283142, 0.931323230266571, 0.9371078610420227, 0.9423109889030457, 0.9453404545783997]","[21225, 1286, 10352, 29, 15, 1, 1, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.8758130449997751,0.2997628450393677,-0.16163217827139098,19
"[""Killingworth""]",Wallsend,0,0.0,0,"[0.9284468293190002, 0.9997666478157043, 0.9999260902404785, 0.9915027618408203, 0.5830999612808228, 0.7342333197593689, 0.2571845054626465, 0.40036454796791077, 0.4896593987941742, 0.5725154876708984, 0.6203088760375977, 0.6657503247261047, 0.6986823081970215, 0.7191582918167114, 0.7372093796730042, 0.7591728568077087, 0.7760224342346191, 0.7904979586601257, 0.8078746795654297]","[3556, 7, 989, 1, 1, 20093, 3556, 3556, 3556, 3556, 3556, 3556, 3556, 3556, 3556, 3556, 3556, 3556, 3556]",0.712177718940534,0.2571845054626465,-0.3858707810257702,19
"[""Newcastle upon Tyne""]",Go,0,0.0,0,"[0.9948422312736511, 0.6269864439964294, 0.6239161491394043, 0.3966902792453766, 0.892240047454834, 0.9733554720878601, 0.9858878254890442, 0.9897046685218811, 0.9912945628166199, 0.9923380017280579, 0.9928979873657227, 0.9933039546012878, 0.9935683608055115, 0.9937437176704407, 0.9938786625862122, 0.994010865688324, 0.9941149353981018, 0.9942100048065186, 0.9942856431007385]","[1263, 1, 1117, 1117, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263]",0.916382621777685,0.3966902792453766,-0.11086969700252347,19
"[""Go-Ahead""]",Arriva North East,0,0.0,0,"[0.6953792572021484, 0.9995660185813904, 0.8628924489021301, 0.9994016885757446, 0.8733134269714355, 0.9296395182609558, 0.48991450667381287, 0.6346409320831299, 0.4641842246055603, 0.5906081795692444, 0.6232995986938477, 0.6085751056671143, 0.5799466371536255, 0.5494205355644226, 0.5200790762901306, 0.49044278264045715, 0.4647696018218994, 0.4373650848865509, 0.41655707359313965]","[20559, 9, 1117, 1932, 1, 1, 1263, 13578, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263, 1263]",0.6436839840914074,0.41655707359313965,-0.4805651530304573,19
"[""Arriva North East""]",Haymarket,0,0.0,0,"[0.8258876204490662, 0.9999279975891113, 0.6143842935562134, 0.987177848815918, 0.9329500198364258, 0.9353688955307007, 0.8748747706413269, 0.7720928192138672, 0.6648699045181274, 0.5691191554069519, 0.49661892652511597, 0.5391915440559387, 0.5845744013786316, 0.616032600402832, 0.6409305930137634, 0.6639729738235474, 0.6824730634689331, 0.7016100883483887, 0.7149484753608704]","[8567, 8809, 1, 1, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 8567, 8567, 8567, 8567, 8567, 8567, 8567, 8567]",0.727210841680828,0.49661892652511597,-0.3398434910893706,19
"[""link the local networks to national networks""]",joining up routes that are partially or completely isolated,0,0.0,0,"[0.14088888466358185, 0.9997889399528503, 0.9996504783630371, 0.9889329671859741, 0.9995532631874084, 0.9984623193740845, 0.9997040629386902, 0.9966270923614502, 0.9999786615371704, 0.595596432685852, 0.7920616269111633, 0.21889431774616241, 0.23767778277397156, 0.16792644560337067, 0.1253661811351776, 0.10985935479402542, 0.10321668535470963, 0.09744809567928314, 0.09274697303771973]","[6109, 95, 9729, 24, 33, 14610, 42, 1551, 12996, 1, 1, 17988, 17988, 17988, 17988, 464, 464, 464, 464]",0.5612831876466149,0.09274697303771973,-0.9858425639475933,19
"[""Increase the number of cycle parking facilities""]",joining up routes that are partially or completely isolated,0,0.0,0,"[0.12740719318389893, 0.9998486042022705, 0.9996474981307983, 0.9958213567733765, 0.9997130036354065, 0.9979436993598938, 0.9996781349182129, 0.9964812994003296, 0.9999516010284424, 0.815334141254425, 0.9110692143440247, 0.1780126690864563, 0.1561221331357956, 0.11764627695083618, 0.10103026777505875, 0.09650233387947083, 0.10254950076341629, 0.10788559168577194, 0.1124366894364357]","[6109, 95, 9729, 24, 33, 14610, 42, 1551, 12996, 1, 1, 993, 3094, 3094, 3094, 740, 740, 740, 740]",0.5692148004707537,0.09650233387947083,-1.0216665595856427,19
"[""joining up routes that are partially or completely isolated""]",joining up routes that are partially or completely isolated,1,1.0,1,"[0.827724277973175, 0.999632716178894, 0.9468156695365906, 0.991081178188324, 0.9997766613960266, 0.99791020154953, 0.9995964169502258, 0.9982725381851196, 0.9999457597732544, 0.8581220507621765, 0.7884290814399719, 0.1557324379682541, 0.1728382706642151, 0.20368222892284393, 0.23636721074581146, 0.2872830331325531, 0.3378748595714569, 0.3874468207359314, 0.422736793756485]","[6109, 95, 9729, 24, 33, 14610, 42, 1551, 12996, 1, 1, 492, 492, 2421, 6109, 6109, 6109, 6109, 6109]",0.6637509582858336,0.1557324379682541,-0.602021221785106,19
"[""developing on road cycle networks""]",contraflows,0,0.0,0,"[0.31441402435302734, 0.9999221563339233, 0.997506320476532, 0.988564670085907, 0.7499274015426636, 0.44688791036605835, 0.36435237526893616, 0.38334253430366516, 0.39214208722114563, 0.39222395420074463, 0.38732877373695374, 0.3784710168838501, 0.37250378727912903, 0.36765924096107483, 0.36349499225616455, 0.3575490415096283, 0.35194331407546997, 0.3460853397846222, 0.3417360782623291]","[5314, 7631, 7, 1, 1, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421]",0.48926605362641185,0.31441402435302734,-0.8017162316919362,19
"[""contraflows on one way streets""]",contraflows,0,0.33333333333333337,0,"[0.9904549717903137, 0.9996858835220337, 0.9982890486717224, 0.9856463074684143, 0.9726548194885254, 0.07034152746200562, 0.7705165147781372, 0.9376800060272217, 0.9616283178329468, 0.970892608165741, 0.9752134084701538, 0.9782693982124329, 0.980067789554596, 0.981202244758606, 0.9821167588233948, 0.9830443263053894, 0.9837787747383118, 0.9843981862068176, 0.9848957061767578]","[5314, 7631, 7, 1, 1, 326, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314]",0.9205671893922907,0.07034152746200562,-0.17213292533093813,19
"[""educating that cycling promotes healthy living""]",educating that cycling promotes healthy living,1,1.0,1,"[0.43544474244117737, 0.998445451259613, 0.9187331795692444, 0.996076762676239, 0.9999432563781738, 0.9999011754989624, 0.9994215965270996, 0.9998282194137573, 0.9675547480583191, 0.9945963025093079, 0.3004978895187378, 0.33372658491134644, 0.36747437715530396, 0.3667173981666565, 0.3633360266685486, 0.3625798225402832, 0.36461859941482544, 0.36701110005378723, 0.3658554255962372]","[3, 23251, 24, 13771, 2519, 7, 1695, 840, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.6579875083346116,0.3004978895187378,-0.5425618862472363,19
"[""making safer routes on busier streets""]",making safer routes,0,0.6666666666666666,0,"[0.8578179478645325, 0.9996445178985596, 0.9988465309143066, 0.7906215786933899, 0.9368674159049988, 0.6070757508277893, 0.8977018594741821, 0.9275422692298889, 0.9239059686660767, 0.9180536866188049, 0.9127322435379028, 0.9075774550437927, 0.9028612971305847, 0.8985618948936462, 0.8948275446891785, 0.8919079899787903, 0.8894264698028564, 0.8865788578987122, 0.8833010792732239]","[492, 14289, 9729, 1, 1, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492]",0.8908343346495378,0.6070757508277893,-0.12034248185641579,19
"[""Increase the number of cycle parking facilities""]",integrate cycling into workplace travel plans,0,0.0,0,"[0.96578449010849, 0.9716215133666992, 0.9863957166671753, 0.99935382604599, 0.9998372793197632, 0.9996542930603027, 0.9720833897590637, 0.9014107584953308, 0.1341356635093689, 0.607063353061676, 0.8282049298286438, 0.8940390348434448, 0.9171739816665649, 0.9291824698448181, 0.9358870387077332, 0.941311240196228, 0.9450589418411255, 0.9481440782546997, 0.950268566608429]","[9162, 13771, 139, 6940, 1111, 1390, 1, 1309, 9162, 9162, 9162, 9162, 9162, 9162, 9162, 9162, 9162, 9162, 9162]",0.8856110823781866,0.1341356635093689,-0.18244777729857112,19
"[""cycle parking facilities""]",one way streets,0,0.0,0,"[0.7346878051757812, 0.9994111061096191, 0.9699867963790894, 0.9952850937843323, 0.9905455112457275, 0.5497017502784729, 0.33665671944618225, 0.4964166283607483, 0.5712173581123352, 0.6119283437728882, 0.6336042284965515, 0.6497228145599365, 0.6614464521408081, 0.6700119376182556, 0.6767637133598328, 0.6826543211936951, 0.6879129409790039, 0.6930258870124817, 0.6974411010742188]","[80, 194, 6162, 1, 1, 6109, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80]",0.7004431846894716,0.33665671944618225,-0.3877251232722889,19
"[""educating that cycling promotes healthy living""]",healthy living,0,0.5,0,"[0.7547361254692078, 0.9976639747619629, 0.9928843975067139, 0.9926101565361023, 0.2525804936885834, 0.5310510993003845, 0.5870545506477356, 0.6238865256309509, 0.6392451524734497, 0.655335009098053, 0.6667349934577942, 0.6773900389671326, 0.6846141815185547, 0.6894612908363342, 0.6933435201644897, 0.6985364556312561, 0.702873945236206, 0.706292986869812, 0.708846390247345]","[1695, 840, 1, 1, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695]",0.6976390151601088,0.2525804936885834,-0.3945652044971611,19
"[""cut city congestion""]",healthy living,0,0.0,0,"[0.2848895192146301, 0.9970591068267822, 0.9890382289886475, 0.9847479462623596, 0.40395915508270264, 0.26153576374053955, 0.1785711944103241, 0.17052224278450012, 0.1785338968038559, 0.17943552136421204, 0.17656578123569489, 0.17108075320720673, 0.16586124897003174, 0.16127973794937134, 0.15676052868366241, 0.15675516426563263, 0.1662675142288208, 0.17539288103580475, 0.1833706647157669]","[1695, 840, 1, 1, 2421, 2421, 2421, 4863, 4863, 4863, 4863, 4863, 4863, 4863, 4863, 1695, 1695, 1695, 1695]",0.3232435184089761,0.15675516426563263,-1.3959645282348796,19
"[""cinema""]","the cinema relocated to the Old Town Hall, Gateshead",0,0.25,0,"[0.8064274191856384, 0.9607762694358826, 0.9939020872116089, 0.9999314546585083, 0.9906398057937622, 0.9993513226509094, 0.999822199344635, 0.9999922513961792, 0.999948263168335, 0.9552797079086304, 0.9999920129776001, 0.9998648166656494, 0.9999039173126221, 0.8007888197898865, 0.99619460105896, 0.295074462890625, 0.4931136667728424, 0.6213931441307068, 0.6798311471939087]","[8, 10276, 20069, 26, 12, 8, 3525, 4463, 2501, 6, 11118, 7, 3313, 1, 1, 192, 8, 8, 8]",0.8732751247129942,0.295074462890625,-0.17541247166948898,19
"[""roof""]",dedicated education and teaching suites,0,0.0,0,"[0.9645160436630249, 0.994086503982544, 0.9955527186393738, 0.999894380569458, 0.9987609386444092, 0.9996028542518616, 0.9409652948379517, 0.9969311952590942, 0.26980698108673096, 0.2917276620864868, 0.5914804935455322, 0.7207735776901245, 0.7844113707542419, 0.8215275406837463, 0.8439241647720337, 0.8625534772872925, 0.8767576217651367, 0.8879783749580383, 0.893761157989502]","[2425, 1073, 11, 2119, 3132, 7, 1, 1, 8, 2425, 2425, 2425, 2425, 2425, 2425, 2425, 2425, 2425, 2425]",0.8281585448666623,0.26980698108673096,-0.24349124678885925,19
"[""cinema""]",The Pilgrim Street building,0,0.0,0,"[0.41349443793296814, 0.9998303651809692, 0.9999977350234985, 0.9999903440475464, 0.9998611211776733, 0.976515531539917, 0.9254389405250549, 0.9717233777046204, 0.7589845657348633, 0.4486119747161865, 0.35605713725090027, 0.3988308608531952, 0.4155866503715515, 0.42186981439590454, 0.42393970489501953, 0.42537251114845276, 0.42726922035217285, 0.4265919029712677, 0.42589497566223145]","[37, 16536, 3496, 51, 1887, 740, 1, 1, 11118, 11118, 37, 37, 37, 37, 37, 37, 37, 37, 37]",0.6429400616570523,0.35605713725090027,-0.529080413813201,19
"[""full-time""]",two new screens,0,0.0,0,"[0.21003513038158417, 0.9993020296096802, 0.9998733997344971, 0.6473302245140076, 0.6019517183303833, 0.3985225558280945, 0.26216548681259155, 0.1455889493227005, 0.14559344947338104, 0.15631845593452454, 0.1621837615966797, 0.16711680591106415, 0.17043523490428925, 0.1723933219909668, 0.1734519749879837, 0.17469283938407898, 0.17590849101543427, 0.17616337537765503, 0.17671972513198853]","[192, 126, 12005, 1, 3, 2425, 2425, 423, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192]",0.321881417381136,0.1455889493227005,-1.3848256564330128,19
"[""Heaton Manor School""]",Walker Technology College,0,0.0,0,"[0.9600769281387329, 0.9998379945755005, 0.9999275207519531, 0.5934373140335083, 0.6862987279891968, 0.8715643286705017, 0.8332492709159851, 0.3959829807281494, 0.23619171977043152, 0.23337441682815552, 0.3003770709037781, 0.40980392694473267, 0.4828459322452545, 0.5372440218925476, 0.5807628035545349, 0.6300498843193054, 0.6688395142555237, 0.7064139246940613, 0.7238457798957825]","[13521, 3669, 1888, 1, 1, 1263, 7862, 7862, 2391, 2391, 13521, 13521, 13521, 13521, 13521, 13521, 13521, 13521, 13521]",0.6236907400582966,0.23337441682815552,-0.5582211488867985,19
"[""Newcastle High""]",Jesmond,0,0.0,0,"[0.4816286861896515, 0.9999455213546753, 0.9999631643295288, 0.9606434106826782, 0.9938011765480042, 0.5995880365371704, 0.8835717439651489, 0.9312811493873596, 0.9337509870529175, 0.9212064146995544, 0.904988706111908, 0.8848814368247986, 0.8648170828819275, 0.8455265164375305, 0.8274425268173218, 0.8080019354820251, 0.7909296154975891, 0.7723433971405029, 0.7517918944358826]","[1022, 7, 6764, 1, 1, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.8503212317040092,0.4816286861896515,-0.17632058570288128,19
"[""on par""]",results on par with the independent schools in Newcastle,0,0.4,0,"[0.6776072382926941, 0.9904594421386719, 0.9993320107460022, 0.7254335284233093, 0.9937335848808289, 0.9997493624687195, 0.9992770552635193, 0.8813948631286621, 0.9999812841415405, 0.6816701292991638, 0.9949082732200623, 0.42715802788734436, 0.6097229719161987, 0.5779826045036316, 0.5160954594612122, 0.4558459222316742, 0.40821582078933716, 0.3672248125076294, 0.3517659604549408]","[772, 30, 260, 28, 8, 2547, 2061, 16, 21225, 1, 1, 321, 321, 321, 321, 321, 321, 321, 772]",0.7188188606186917,0.3517659604549408,-0.3960751100658106,19
"[""Royal Grammar School""]",Newcastle High School for Girls,0,0.25,0,"[0.9985452890396118, 0.9931772947311401, 0.9998822212219238, 0.9850243330001831, 0.997710108757019, 0.9684851765632629, 0.8580461144447327, 0.5929985046386719, 0.9818249344825745, 0.9921389222145081, 0.994647204875946, 0.9957327246665955, 0.9963105320930481, 0.9966804385185242, 0.9969024062156677, 0.9970935583114624, 0.9972466230392456, 0.9973703622817993, 0.9974716901779175]","[21225, 1592, 1121, 21, 13312, 1, 1, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.965120444172307,0.5929985046386719,-0.04159569719443217,19
"[""Newcastle High School for Girls""]",Newcastle School for Boys,0,0.6666666666666665,0,"[0.9994643330574036, 0.9986832737922668, 0.9946140646934509, 0.9997616410255432, 0.9954900145530701, 0.8522354364395142, 0.754278838634491, 0.9940100908279419, 0.9980751276016235, 0.9986879229545593, 0.9989197254180908, 0.9990324974060059, 0.9990978240966797, 0.999138355255127, 0.9991673231124878, 0.9991955161094666, 0.9992160797119141, 0.9992330074310303, 0.9992493987083435]","[21225, 1121, 21, 16575, 1, 1, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.9777658142541584,0.754278838634491,-0.024784175644918936,19
"[""sixth""]",11 to 18,0,0.0,0,"[0.5531983971595764, 0.9802864193916321, 0.9997256398200989, 0.731226921081543, 0.9350724816322327, 0.6652260422706604, 0.6418458223342896, 0.38266146183013916, 0.4380407929420471, 0.477908194065094, 0.4962024390697479, 0.5025510191917419, 0.5012521147727966, 0.4993036091327667, 0.49643653631210327, 0.4925318956375122, 0.48882052302360535, 0.48611509799957275, 0.4809352457523346]","[850, 12, 507, 1, 1, 2391, 2391, 2391, 20394, 20394, 20394, 20394, 20394, 20394, 20394, 20394, 20394, 20394, 20394]",0.5920705607062892,0.38266146183013916,-0.5641795062421834,19
"[""Benfield School""]",Walker Technology College,0,0.0,0,"[0.8848464488983154, 0.9998281002044678, 0.9999340772628784, 0.6144548654556274, 0.8269648551940918, 0.6651120781898499, 0.2701338827610016, 0.2094302475452423, 0.2420720010995865, 0.2459196299314499, 0.24027203023433685, 0.2247314453125, 0.20792372524738312, 0.2046605497598648, 0.24106885492801666, 0.2860020697116852, 0.3273179531097412, 0.37288138270378113, 0.39882707595825195]","[13521, 3669, 1888, 1, 1, 1263, 7862, 2391, 2391, 2391, 2391, 2391, 2391, 13521, 13521, 13521, 13521, 13521, 13521]",0.4453884880793722,0.2046605497598648,-0.9828241010682007,19
"[""only independent boys' only school""]",independent boys' only school,0,0.888888888888889,0,"[0.9636738300323486, 0.6199936270713806, 0.7861706018447876, 0.9595879912376404, 0.9753647446632385, 0.6811864972114563, 0.7525529265403748, 0.3138173520565033, 0.43714654445648193, 0.4831938147544861, 0.7125105857849121, 0.8217507004737854, 0.8695457577705383, 0.8947255611419678, 0.9098397493362427, 0.9204796552658081, 0.9276889562606812, 0.9332823753356934, 0.9368062615394592]","[2547, 5234, 31, 163, 496, 1, 1, 21225, 21225, 2547, 2547, 2547, 2547, 2547, 2547, 2547, 2547, 2547, 2547]",0.7841746069883045,0.3138173520565033,-0.28299104990935775,19
"[""independent""]",sixth,0,0.0,0,"[0.5630050301551819, 0.8382857441902161, 0.49414363503456116, 0.3600103259086609, 0.30297818779945374, 0.3390716314315796, 0.3859664797782898, 0.42233899235725403, 0.43978625535964966, 0.45504483580589294, 0.46738359332084656, 0.47969889640808105, 0.48689004778862, 0.49174752831459045, 0.49609658122062683, 0.5013546347618103, 0.5056528449058533, 0.5104461908340454, 0.5118563175201416]","[13305, 1, 1, 13305, 1296, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305]",0.47640830278396606,0.30297818779945374,-0.7640027058483327,19
"[""an annual two-day multicultural event, blending drama, music and food from Punjabi, Pakistani, Bengali and Hindu cultures""]",Newcastle Mela,0,0.0,0,"[0.6437245607376099, 0.9999316930770874, 0.9999204874038696, 0.9347048997879028, 0.8420764207839966, 0.2555201053619385, 0.36531931161880493, 0.23682160675525665, 0.15324942767620087, 0.1648881733417511, 0.17009337246418, 0.16886289417743683, 0.16599984467029572, 0.1662953943014145, 0.19469700753688812, 0.22714075446128845, 0.25531044602394104, 0.28660231828689575, 0.30486854910850525]","[21225, 5049, 9, 1, 1, 2041, 2137, 2137, 2137, 8, 8, 8, 8, 21225, 21225, 21225, 21225, 21225, 21225]",0.39663301408290863,0.15324942767620087,-1.1700653922233564,19
"[""annual""]",two-day multicultural event,0,0.0,0,"[0.5863444805145264, 0.9895825386047363, 0.9999871253967285, 0.9205798506736755, 0.9938191771507263, 0.9701219797134399, 0.9469683170318604, 0.5781269669532776, 0.5253327488899231, 0.4947170913219452, 0.4865047037601471, 0.46968546509742737, 0.452174574136734, 0.434600293636322, 0.41826286911964417, 0.42026811838150024, 0.4391189217567444, 0.4566226899623871, 0.4747023284435272]","[192, 18, 1135, 29142, 605, 1, 1, 2041, 2041, 2041, 2041, 2041, 2041, 2041, 2041, 192, 192, 192, 192]",0.6346063284497512,0.41826286911964417,-0.5161703064961263,19
"[""drama""]",Newcastle Mela,0,0.0,0,"[0.9933751225471497, 0.9997742772102356, 0.9999265670776367, 0.994828999042511, 0.9954440593719482, 0.36336126923561096, 0.15327389538288116, 0.6733063459396362, 0.8490092754364014, 0.9106408953666687, 0.934856116771698, 0.9516885280609131, 0.960655689239502, 0.9659996628761292, 0.9699006676673889, 0.9735320210456848, 0.9762477278709412, 0.9785414338111877, 0.9796164035797119]","[21225, 5049, 9, 1, 1, 46, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.8749462609228335,0.15327389538288116,-0.2038290851812953,19
